0__spkt_welch_density__coeff_2,"0__fft_coefficient__coeff_1__attr_""abs""",0__variance,0__standard_deviation,0__autocorrelation__lag_2,0__autocorrelation__lag_1,0__partial_autocorrelation__lag_1,"0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",0__autocorrelation__lag_3,"0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",y
4400.873902855241,609.2576831465384,867.8,29.45844530860378,0.8018634971849999,0.9132089866567064,0.9132089866567062,75.83999999999999,0.6748866866405471,7.6,1.0
8740.141609893115,814.5531858170078,1707.2666666666667,41.3190835651841,0.8420728203812275,0.9349891807971605,0.9349891807971605,17.610000000000003,0.7229663182648461,5.3,1.0
14365.4274898953,1109.6455185924785,3192.7122222222224,56.50409031408454,0.9361956374157077,0.978882125814575,0.978882125814575,47.4,0.8738543787744381,11.0,1.0
5917.4602519648315,689.838444144199,1236.026666666667,35.15717091386431,0.8999204825292715,0.9634698950065429,0.9634698950065427,27.76000000000001,0.7998952437799494,5.2,1.0
1639.4810053776064,537.2836823729289,921.1833333333333,30.351002180048905,0.885351915367656,0.942780993212753,0.9427809932127531,8.239999999999998,0.8200502976244325,5.6,1.0
5260.312009442361,139.7398187825925,460.1122222222222,21.450226624029458,0.6286373545170312,0.8578600972659595,0.8578600972659592,7.65432098765432,0.3575646735672912,8.88888888888889,1.0
11088.981465110954,1296.9741173206041,4554.605555555555,67.48781783074301,0.9337796575348554,0.9759160877998065,0.9759160877998068,47.27272727272727,0.87296727596717,10.0,1.0
6016.549899204681,982.6754275680371,3215.912222222222,56.7090135888663,0.8570591710950018,0.9348933355329638,0.934893335532964,32.41,0.7758726677364243,6.7,1.0
3043.718810219961,253.0388113834616,299.29333333333335,17.30009633884544,0.7994689077127712,0.9328825140599386,0.9328825140599386,39.15999999999999,0.6199888131549379,3.8,1.0
7406.5597117867255,740.5760345056716,1354.6722222222222,36.80587211603907,0.9489409668009654,0.9860248106842942,0.9860248106842938,40.56,0.8883953979118452,6.8,1.0
5212.707384400276,1555.4198106654867,7367.17888888889,85.83227183809647,0.9002988630805611,0.9564365964484426,0.9564365964484426,14.776859504132231,0.8335227537136726,10.636363636363637,1.0
9395.03758047617,1203.9478867448427,4762.965555555555,69.01424168644871,0.8661757782424669,0.9418648999877336,0.9418648999877335,49.29,0.7904007880140865,11.1,1.0
2821.752736156085,329.6001445582418,552.7555555555556,23.51075404055675,0.7118304827760482,0.8797026669587131,0.8797026669587131,0.7654320987654322,0.5072230709442255,1.8888888888888888,1.0
1728.4284057330815,480.3640920029826,705.6055555555557,26.5632369178825,0.8715299140780798,0.9631152937573524,0.9631152937573525,32.57638888888889,0.7565211914116321,6.583333333333333,1.0
16874.00137734363,899.5881449657091,1947.8933333333337,44.134944582873715,0.9427569613668099,0.9888695550371186,0.9888695550371184,74.21000000000001,0.8676473272549717,7.7,1.0
6116.9368551681255,726.6625633132256,1584.1155555555558,39.800949179078074,0.8592528924056364,0.9533362537699462,0.9533362537699466,14.690000000000003,0.73815883240841,5.9,1.0
1383.1897045513053,603.1731843993124,1250.25,35.358874416474286,0.871211471991316,0.9387570761709727,0.9387570761709727,20.958677685950416,0.793419093958986,6.363636363636363,1.0
8566.570557846566,1138.9746979582856,3821.262222222222,61.81635885606837,0.9030205343933561,0.9629844079523422,0.9629844079523424,39.160000000000004,0.829281152785661,9.2,1.0
11825.14227735502,1067.04824223217,2755.378888888889,52.491703048090265,0.9629816992299103,0.9969175164998412,0.9969175164998411,55.30555555555555,0.901266608983757,7.166666666666667,1.0
2400.5945270446964,598.6011700645488,980.5155555555554,31.31318501135832,0.839515751998301,0.9456196630625473,0.9456196630625473,25.609375,0.6872806646440472,5.125,1.0
9632.578924511592,568.2144832892084,2526.336010990611,50.26267015380909,0.6222160857345461,0.8423449822865493,0.8423449822865493,3.333333333333334,0.37293610445533926,3.6666666666666665,1.0
33.610812504524375,64.15199894357877,94.91666666666667,9.742518497116988,0.2408127430076508,0.6930762011443795,0.6930762011443794,0.0,-0.11423275777972881,0.0,1.0
430.5018663478389,121.84128692240537,115.04888888888891,10.726084508751967,0.48777331376033367,0.8451326372663158,0.8451326372663159,5.80246913580247,0.13149965232171829,3.5555555555555554,1.0
6890.685078201086,325.95516902016004,438.8666666666667,20.949144771724374,0.7206061066383108,0.9095528189118262,0.9095528189118262,26.609999999999996,0.49040457744695937,5.3,1.0
3626.1025258864456,806.4167537291453,1654.8722222222225,40.68012072526608,0.948262921560625,0.9919432147010919,0.9919432147010923,17.555555555555557,0.8827263900498823,7.333333333333333,1.0
17652.93334637936,1312.596039100079,4305.488888888888,65.61622428095728,0.9460081962559423,0.977727263585661,0.9777272635856612,56.410000000000004,0.8944855346864153,13.3,1.0
3089.0274131873925,646.3902348936542,1181.16,34.36800837988725,0.8679699859218298,0.9475769582444378,0.9475769582444378,10.24793388429752,0.7865739016133544,6.545454545454546,1.0
3617.1662988997723,656.7420593904336,2337.2107848488045,48.344707930122034,0.7472297963661756,0.8850112670796356,0.8850112670796357,4.109375,0.5859611852930905,3.875,1.0
8199.033793029897,837.818874445874,2710.2083791048776,52.059661726761895,0.8098074585783481,0.9086598197827759,0.9086598197827758,853.1853098327853,0.6940930917174917,14.728157894736842,1.0
16449.588680045363,1198.0655381305826,3997.098888888889,63.22261374610266,0.8985924831275446,0.9631200717309522,0.9631200717309522,15.959999999999999,0.809057439529985,3.8,1.0
1497.5951885754964,997.5650107885008,3272.165555555556,57.20284569455925,0.7760664106577058,0.8985363612818725,0.8985363612818724,110.08264462809917,0.6437598372294016,7.090909090909091,1.0
1929.3983467254448,679.2590305209493,1711.8,41.37390481934235,0.7382162468913257,0.8876721821353607,0.8876721821353606,7.111111111111111,0.5686671599745557,2.6666666666666665,1.0
9279.44521216253,859.717457752596,2390.298888888889,48.89068304788643,0.8225540035074314,0.921910373317587,0.9219103733175869,22.809917355371898,0.6974399761257193,5.909090909090909,1.0
382.2070097959375,288.07223936984786,275.8,16.607227342335023,0.8641096032321558,0.9359605911330049,0.9359605911330048,1.15702479338843,0.775118846184836,1.5454545454545454,1.0
9205.802897434996,880.052923095368,2157.632222222222,46.45031993670466,0.8931555115200872,0.9600631464166562,0.9600631464166564,17.16,0.8064807095066089,2.8,1.0
9907.028974409694,884.2867152221221,1782.7788888888888,42.22296636771141,0.9393853380494709,0.9903158633764941,0.9903158633764941,58.47222222222223,0.8549913995413873,7.833333333333333,1.0
7277.3164539117615,887.8568067682419,2562.226666666667,50.61844196206228,0.8371278999144344,0.9264027355516745,0.9264027355516746,30.4,0.7354349775629183,7.0,1.0
6879.6367594815665,989.209441759836,2696.432222222222,51.9271819206687,0.9363819257227789,0.9804667103675707,0.9804667103675708,24.88888888888889,0.8677849619394188,11.0,1.0
3256.9350681483843,1143.3059740277045,3917.8622222222216,62.592828840229146,0.9148629079058829,0.9630932124177037,0.9630932124177033,4.6115702479338845,0.8536324483331865,8.545454545454545,1.0
3881.667877053494,787.5657619044217,1505.9566666666665,38.80665750443687,0.7649949770893935,0.8867427838095511,0.8867427838095508,8.09,0.630458601066432,10.1,1.0
6083.464995495783,753.3257913083195,1466.3333333333333,38.29273212155713,0.9367632254083721,0.984393004679747,0.9843930046797471,42.64000000000001,0.8675709125811422,6.4,1.0
1186.803042659724,200.09986785527747,174.76000000000002,13.219682295728594,0.6828793774319065,0.8554707539798421,0.8554707539798422,7.4375,0.5387875859379636,1.75,1.0
13872.849817222825,1200.815958058512,3525.928888888889,59.37953257553388,0.9557804693321384,0.9901080059944312,0.9901080059944314,83.65,0.8965880420828777,9.5,1.0
7058.454244535552,784.7743947573522,1784.61,42.24464463100619,0.8917798766757362,0.9559030476860684,0.9559030476860683,27.889999999999997,0.8111748453391726,6.9,1.0
643.4894141120611,140.5424766764312,103.3288888888889,10.165081843688663,0.7742929035350214,0.950206238013945,0.950206238013945,0.3209876543209877,0.5045569462963759,0.8888888888888888,1.0
7462.200329258783,993.7380711631973,2666.3122222222223,51.63634594180946,0.9335052093531243,0.9790445135171629,0.9790445135171632,29.0,0.8656711269354366,8.0,1.0
12729.110613158726,1090.8436614651985,3125.2233333333343,55.903696955866295,0.9245862657586833,0.9732059240786944,0.9732059240786947,64.39053254437871,0.8647331041111963,7.384615384615385,1.0
259.5098568939371,240.34518154132337,171.7388888888889,13.10491849989495,0.7826688725501524,0.9060410919633185,0.9060410919633184,1.8099999999999998,0.6519191853840709,1.7,1.0
10711.095449641813,476.1570858574026,679.5600000000001,26.068371640745035,0.8844231141158565,0.9780040228870198,0.97800402288702,9.9375,0.7291035811843392,7.75,1.0
9613.790150767456,1345.6320572253508,5048.365555555556,71.05185117613443,0.8926894239509168,0.952590991078399,0.9525909910783988,67.29,0.8183770564442064,12.1,1.0
2904.526149550808,470.64033154683017,883.8622222222222,29.729820420282092,0.7928807046706267,0.926029628584126,0.9260296285841261,18.0,0.6401165256190423,5.0,1.0
3449.9974528743237,506.3228800614284,633.6858811003112,25.173118223619245,0.7897878160600832,0.9250515294216238,0.9250515294216239,8.440000000000001,0.6226815817770804,5.6,1.0
391.1973772845787,207.93459120650658,164.61000000000004,12.83004286820586,0.6724595797859876,0.8737287088185447,0.8737287088185448,9.777777777777779,0.4176493485162458,4.0,1.0
1622.7507372229163,600.3918322343732,1903.5822222222223,43.63006099264843,0.7720912651902412,0.8991332655012844,0.8991332655012845,11.24,0.6380889675450107,4.4,1.0
780.8843052249922,437.79446560819326,582.3822222222223,24.132596673839767,0.7288433276787623,0.909016053498328,0.9090160534983281,20.543209876543212,0.4960689344064905,7.111111111111111,1.0
2163.9380457202183,515.0952499735544,1123.0666666666666,33.51218683802456,0.806115483115958,0.9415414280275274,0.9415414280275274,51.728395061728385,0.6242827179548063,9.777777777777779,1.0
2662.187099124763,683.5981048522843,1349.2100000000003,36.73159403020784,0.8567876228099617,0.9380229912319057,0.9380229912319058,9.65,0.7789038139465425,5.5,1.0
2523.0887055131507,286.45822543116105,253.82666666666668,15.931938572147041,0.8455601497835041,0.9612804828346976,0.9612804828346976,13.64,0.6944196389487138,3.4,1.0
517.3935448300022,630.3353021442267,2027.5600000000002,45.02843546027332,0.8178465037497568,0.9237323475609549,0.923732347560955,19.16,0.6948304219704327,6.2,1.0
12270.055430492097,1351.6393432000516,4935.49068626636,70.25304752298194,0.7999593135829397,0.9044323273388107,0.9044323273388104,54.435115189380866,0.6948809593022129,9.48182693019468,1.0
51123.82221462571,2647.6952572524206,17203.965555555555,131.16388815354458,0.9545659752513871,0.9877011069850439,0.987701106985044,238.89000000000001,0.8997384331164937,24.1,1.0
528.3854592646337,808.9947450160994,2972.6988888888886,54.52246224162009,0.7916330961715461,0.907199516993994,0.9071995169939938,17.33884297520661,0.6639611815525661,5.454545454545454,1.0
10978.233229905032,1732.1038165329105,8923.978888888889,94.46681369078185,0.9197350434491043,0.9703897007025915,0.9703897007025915,160.05,0.8475718956620538,16.5,1.0
26310.779235681683,1755.1142125873578,7893.915555555556,88.84770990608344,0.932786368637384,0.9769560528105656,0.9769560528105655,132.49,0.8697244491287835,11.9,1.0
4696.2504450921515,727.088853171685,1342.5155555555555,36.64035419527976,0.8854884835953544,0.969651186073288,0.969651186073288,44.410000000000004,0.7605332020890211,11.3,1.0
589.6021149303164,597.8880399012006,1456.3900393307108,38.16267861839248,0.8570777076780822,0.9457609355760307,0.9457609355760308,14.016528925619836,0.7519937565514497,6.7272727272727275,1.0
15776.925338138692,636.6499167458345,1281.338888888889,35.79579429051532,0.7792846891922944,0.9203503160382557,0.9203503160382551,7.76,0.5843834260941365,4.2,1.0
2465.3101055566754,878.2671371174999,2970.062222222223,54.49827724086536,0.8400945263719553,0.9306217303341193,0.9306217303341192,19.057851239669425,0.7359066011170567,6.818181818181818,1.0
2465.3101055566754,878.2671371174999,2970.062222222223,54.49827724086536,0.8400945263719553,0.9306217303341193,0.9306217303341192,19.057851239669425,0.7359066011170567,6.818181818181818,1.0
9801.530719153681,1194.1538848691077,4439.1433333333325,66.62689647081974,0.733572361291073,0.8844375767127277,0.8844375767127277,79.06172839506172,0.5669247828680993,11.777777777777779,1.0
28419.328529684273,2069.2331954123115,11408.343333333334,106.8098466122545,0.9248441856734675,0.9739079445858675,0.9739079445858674,128.0,0.8521165487493931,22.333333333333332,1.0
296.4969906037281,430.56324086709583,710.7555555555556,26.65999916645827,0.8511286893446723,0.9315918735229684,0.9315918735229685,11.520833333333334,0.7646357901172809,4.25,1.0
18154.222834610566,276.1111363473985,1312.968258742328,36.234903873783466,0.6446232027488459,0.8636380462298048,0.8636380462298051,50.010000000000005,0.34757239936468715,8.3,1.0
16741.968793653858,1047.0831058210267,2529.965555555556,50.29876296247807,0.8603984695694771,0.9595346511842775,0.9595346511842775,33.96,0.71362455966682,12.8,1.0
6147.8751689989285,1109.5128011336296,3102.3066666666664,55.698354254561835,0.9026035005596451,0.962012100154768,0.962012100154768,43.809999999999995,0.8277415562231594,11.7,1.0
15831.453861487797,870.1205950394601,1865.1166666666666,43.186996499718134,0.8023148047677345,0.9136851012062664,0.9136851012062666,25.24,0.6597492163631905,7.6,1.0
1354.0247556705588,313.17002889321463,447.0322222222222,21.143136527540616,0.5031195151942103,0.8190491038343042,0.8190491038343041,26.775510204081634,0.19876463734351185,7.285714285714286,1.0
2034.5626559358589,217.3514823718859,271.3066666666666,16.471389336260213,0.5980686062512287,0.8246476820563573,0.8246476820563573,8.979591836734693,0.31427058078326015,3.857142857142857,1.0
5023.088427471672,699.0901404101351,1280.7280502272579,35.787261004822064,0.8733313826413417,0.9435947822122778,0.9435947822122775,4.64,0.7909592018538645,4.6,1.0
7469.946859969112,546.9036989469745,731.2322222222223,27.04130585275464,0.9361040496331153,0.9958186362692985,0.9958186362692982,15.876543209876543,0.835406866913806,5.888888888888889,1.0
170.08393212948664,139.4265298882792,58.09888888888888,7.622262714502098,0.5882403564803307,0.8376714031631893,0.8376714031631893,5.959183673469387,0.39228348431048815,2.4285714285714284,1.0
7329.732903806835,898.6633755013332,1828.698888888889,42.76328903263744,0.8332576296982075,0.9324530321068047,0.932453032106805,6.840000000000001,0.6900331416906347,10.4,1.0
4352.463075787952,145.98023780886888,478.7470431696423,21.88028891878812,0.320262404177401,0.6883145634839745,0.6883145634839745,10.484375,-0.05612138098497659,5.625,1.0
8535.384026482345,826.0150620325484,1625.5600000000002,40.31823408831295,0.9225462521926506,0.9746786465523605,0.9746786465523604,31.78512396694214,0.8448662250182954,7.818181818181818,1.0
286.4238528560766,381.67856885606153,560.1241977969348,23.666943144329704,0.6504872789993364,0.7045811766335476,0.7045811766335476,1.6400000000000001,0.5933468231242784,1.6,1.0
1190.6925286470757,571.7974464868967,991.1656456504169,31.482783321212516,0.7930035238357416,0.8083825510038632,0.8083825510038634,13.876543209876543,0.7561181445651958,4.888888888888889,1.0
534.4405154700196,385.03200908639263,714.3955555555556,26.72817905424078,0.8087051946678422,0.9157100040738563,0.9157100040738562,15.809999999999999,0.6867786356211693,5.7,1.0
534.4405154700196,385.03200908639263,714.3955555555556,26.72817905424078,0.8087051946678422,0.9157100040738563,0.9157100040738562,15.809999999999999,0.6867786356211693,5.7,1.0
165.63043701590777,202.37163742963148,101.8488888888889,10.092021050755339,0.778966037453557,0.9119151804792314,0.9119151804792315,3.135802469135802,0.6806064661274995,2.4444444444444446,1.0
979.2951013836405,525.4534080957797,801.7066666666667,28.31442506332535,0.8374313369573481,0.922301389220238,0.9223013892202382,9.89,0.7527884956537164,3.1,1.0
699.3611245464807,439.4064859254208,489.2,22.117866081518805,0.735676322859479,0.8842022161445852,0.8842022161445852,12.4,0.5588867690257715,6.0,1.0
3709.5657365522025,707.7067254299085,1197.1555555555556,34.5999357738646,0.9302539882897024,0.9888829716415923,0.9888829716415922,27.05,0.8395930270930272,7.5,1.0
8492.409586235837,1399.4164356030044,5015.195555555555,70.81804540903084,0.9634651920708786,0.9931366592215031,0.9931366592215033,17.76,0.90226916302071,13.8,1.0
2731.317278011112,912.7165625474802,2680.373333333334,51.77232207785676,0.8059762108476713,0.9139699530619512,0.9139699530619511,29.654320987654323,0.6975910486764696,9.11111111111111,1.0
19359.78604714424,1611.9138128718903,6591.89,81.190455104033,0.9226802068255733,0.972919597492865,0.9729195974928648,108.09,0.8553258175885373,12.9,1.0
4302.445285358356,712.2882117723516,1175.9555555555557,34.29220837968234,0.7762009146226237,0.9032484872496289,0.9032484872496289,4.839999999999999,0.6373802654841243,8.6,1.0
203.4021304960983,109.75113006379163,261.5833333333333,16.17353805861084,0.4526691849087517,0.802968219617493,0.802968219617493,5.5600000000000005,0.046971788609252774,2.2,1.0
188.60074449414367,288.9429869195885,256.9433333333333,16.029452059672323,0.8057668820807256,0.9180757687526253,0.9180757687526252,7.061728395061728,0.6891172142005657,2.7777777777777777,1.0
14697.05201357021,972.9023568952931,2208.155555555555,46.99101568976303,0.9150997241107642,0.9741456523240389,0.9741456523240387,15.85,0.8331851732578334,8.5,1.0
198.85964339159088,137.33809043405765,100.35555555555554,10.017762003339644,0.41297608503100103,0.752458690937968,0.7524586909379681,5.290000000000001,0.10751894498573009,3.1,1.0
3304.9208509855075,352.6057291385962,340.7175274047221,18.45853535372517,0.807979260360257,0.9278544784827991,0.9278544784827992,4.09947246143811,0.6887850242974287,1.998548725632193,1.0
494.06195063093475,370.9281167208055,413.12888888888887,20.325572289332687,0.9025539514168298,0.9564849651255013,0.9564849651255014,0.9256198347107438,0.8430143464031192,2.727272727272727,1.0
7275.98586100826,726.2392544311426,1328.9655555555555,36.4549798457708,0.8779052761289573,0.9590260635695651,0.9590260635695652,16.4,0.7651638641063164,5.0,1.0
5851.050597339179,717.0648322922808,1773.662222222222,42.11486937201897,0.883975241970877,0.9649000366883821,0.9649000366883821,24.839506172839506,0.7681307226228721,9.222222222222221,1.0
12506.54522563142,1054.9735857435314,2589.472222222222,50.886857067638026,0.9605783184965987,1.0001701555332545,1.0001701555332545,30.691358024691358,0.886372765316351,10.444444444444445,1.0
2736.0451849284777,230.37420786505123,595.7155555555554,24.40728488700772,0.5093373102322194,0.7959701510968235,0.7959701510968236,2.743801652892562,0.19009072189561027,3.272727272727273,1.0
1466.0792525356392,153.33553335009788,275.5788888888889,16.600568932686883,0.6795726398743885,0.8830705242006065,0.8830705242006063,2.743801652892562,0.44434006260222586,3.272727272727273,1.0
304.6053461094738,353.0037699793,429.7288888888889,20.72990325324479,0.8841669092214656,0.9614558729178264,0.9614558729178265,3.0208333333333335,0.7886327411712925,2.25,1.0
1942.466138679746,427.78524094536556,487.89,22.088232161039958,0.8276001909095435,0.9305369144118835,0.9305369144118834,16.876033057851238,0.7072154242418032,3.8181818181818183,1.0
511.84787566691693,182.88870790149537,102.16063811483481,10.10745458138867,0.7298077306944272,0.8934929246533806,0.8934929246533805,2.7297729983014687,0.5342919494837025,1.0724946695095936,1.0
124.67494168975759,181.55625429326267,143.74705879085326,11.989456150754014,0.7456298663600297,0.8897978712630469,0.8897978712630469,0.40823445312602996,0.5521163965713465,0.6476940369213019,1.0
3899.3475671714536,409.7547502929382,506.51555555555564,22.505900460891485,0.8716719397514547,0.9648373652880137,0.9648373652880139,9.440000000000001,0.725850984796635,4.4,1.0
3899.3475671714536,409.7547502929382,506.51555555555564,22.505900460891485,0.8716719397514547,0.9648373652880137,0.9648373652880139,9.440000000000001,0.725850984796635,4.4,1.0
2882.2217339531076,488.04508619079564,597.9155555555554,24.452311865252238,0.9052618780376696,0.975387546877415,0.9753875468774151,42.12244897959183,0.8345255409946819,4.857142857142857,1.0
11895.273615622598,804.6045895732336,1719.3155555555559,41.46463017507278,0.8971350541116028,0.9649706458972267,0.9649706458972269,31.859375,0.8044016367121684,8.125,1.0
2468.3370389564957,560.974527406571,869.6233333333333,29.489376618255825,0.7547389154253427,0.8939102052771427,0.8939102052771428,53.87654320987654,0.6157144238267482,6.111111111111111,1.0
304.9940400347515,59.999610247081186,28.690000000000005,5.356304696336832,0.6131803017477467,0.8389202052859942,0.8389202052859941,0.484375,0.377044524482656,1.625,1.0
2234.041577757609,290.13531424434984,324.83222222222224,18.023102458295636,0.7065476536605222,0.8850190979817343,0.8850190979817344,6.765432098765434,0.5329433124260539,3.111111111111111,1.0
4685.229640859133,660.3256613940512,1042.2266666666667,32.283535535419084,0.9616951069961932,0.9921582571002933,0.9921582571002936,25.506172839506174,0.9078596679758295,6.222222222222222,1.0
7771.932909561695,1574.2563529656209,6998.915555555554,83.6595216072597,0.9230156018728345,0.9698930260109921,0.9698930260109917,9.61,0.8592771056454321,9.7,1.0
